osm_id,addr:postcode,alt_name:mk,is_in,name,name:de,name:el,name:en,name:et,name:fr,name:mk,name:ru,name:tr,place,population,wikidata,wikipedia,shop,boundary,historic,marker,railway,public_transport,train,tourism,amenity,addr:street,bus,internet_access,network,operator,addr:housename,addr:housenumber,highway,addr:city,atm,bic,branch,brand,drive_through,int_name,opening_hours,ref,short_name,cash_in,currency:EUR,religion,healthcare,brand:el,brand:en,brand:wikidata,brand:wikipedia,craft,addr:country,payment:cash,payment:debit_cards,payment:visa,phone,website,denomination,payment:credit_cards,payment:maestro,payment:mastercard,description,email,office,landuse,boat,waterway,access,bicycle,cycleway,horse,int_ref,maxspeed,oneway,surface,date,electrified,gauge,passenger_lines,railway:etcs,railway:gnt,railway:lzb,railway:pzb,tracks,usage,bridge,layer,lanes,service,leisure,note,reg_ref,name:prefix,foot,sport,barrier,tunnel,admin_level,border_type,est_width,left:country,name:bg,name:nl,name:pl,name:sr,old_name:fr,right:country,wdb:source,smoothness,width,old_ref,building,tracktype,man_made,natural,water,lit,alt_name:ar,alt_name:eo,default_language,flag,is_in:continent,is_in:continent_1,ISO3166-1,ISO3166-1:alpha2,ISO3166-1:alpha3,ISO3166-1:numeric,name:ab,name:ace,name:af,name:ak,name:als,name:am,name:an,name:ang,name:ar,name:arc,name:arz,name:ast,name:av,name:ay,name:az,name:ba,name:bar,name:bat-smg,name:bcl,name:be,name:be-tarask,name:bi,name:bjn,name:bn,name:bo,name:bpy,name:br,name:bs,name:bug,name:bxr,name:ca,name:cbk-zam,name:cdo,name:ce,name:ceb,name:chr,name:chy,name:ckb,name:cr,name:crh,name:cs,name:csb,name:cu,name:cv,name:cy,name:da,name:diq,name:dsb,name:dv,name:ee,name:eml,name:eo,name:es,name:eu,name:ext,name:fa,name:fi,name:fiu-vro,name:fo,name:frp,name:frr,name:fy,name:ga,name:gag,name:gan,name:gd,name:gl,name:gn,name:gu,name:gv,name:ha,name:hak,name:haw,name:he,name:hi,name:hif,name:hr,name:hsb,name:ht,name:hu,name:hy,name:ia,name:id,name:ie,name:ik,name:ilo,name:io,name:is,name:it,name:ja,name:jbo,name:jv,name:ka,name:kaa,name:kab,name:kbd,name:kg,name:ki,name:kk,name:kl,name:kn,name:ko,name:koi,name:krc,name:ku,name:kv,name:kw,name:ky,name:la,name:lad,name:lb,name:lbe,name:lez,name:lg,name:li,name:lij,name:lmo,name:ln,name:lt,name:ltg,name:lv,name:lzh,name:mdf,name:mg,name:mhr,name:mi,name:ml,name:mn,name:mr,name:mrj,name:ms,name:mt,name:mwl,name:my,name:mzn,name:na,name:nah,name:nan,name:nap,name:nds,name:nds-nl,name:ne,name:new,name:nn,name:no,name:nov,name:nrm,name:nso,name:nv,name:oc,name:or,name:os,name:pa,name:pam,name:pap,name:pcd,name:pdc,name:pih,name:pms,name:pnb,name:pnt,name:ps,name:pt,name:qu,name:rm,name:rmy,name:rn,name:ro,name:roa-rup,name:roa-tara,name:rue,name:rw,name:sa,name:sah,name:sc,name:scn,name:sco,name:se,name:sh,name:si,name:sk,name:sl,name:so,name:sq,name:srn,name:ss,name:stq,name:su,name:sv,name:sw,name:szl,name:ta,name:te,name:tet,name:tg,name:th,name:tk,name:tl,name:tpi,name:tt,name:tum,name:tw,name:tzl,name:tzl_1,name:udm,name:ug,name:uk,name:ur,name:uz,name:vec,name:vep,name:vi,name:vls,name:vo,name:wa,name:war,name:wo,name:wuu,name:xal,name:xmf,name:yi,name:yo,name:yue,name:za,name:zea,name:zh,name:zh-Hans,name:zh-Hant,name:zu,official_name,official_name:cs,official_name:de,official_name:el,official_name:en,official_name:eo,official_name:es,official_name:fi,official_name:fr,official_name:he,official_name:ku,official_name:ru,official_name:zh,official_name:zh-Hans,official_name:zh-Hant,timezone,type,alt_name,name:anc,name:co,name:dz,name:fur,name:pag,name:sm,name:tok,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,ISO3166-2,ref:NUTS,source:population,route,cg_ref,alt_name:vi,fixme,name:sr-Latn,note:en,note:pl,short_name:be,short_name:bg,short_name:cs,short_name:da,short_name:de,short_name:el,short_name:en,short_name:eo,short_name:es,short_name:et,short_name:fi,short_name:fr,short_name:ga,short_name:hr,short_name:hu,short_name:it,short_name:lt,short_name:lv,short_name:mi,short_name:mt,short_name:nl,short_name:pl,short_name:pt,short_name:ro,short_name:ru,short_name:sk,short_name:sl,short_name:sv,short_name:tr,official_name:bg,official_name:mk,official_name:tr,description:el,e-road:class,section,restriction,description:fr,wikipedia:uk,WKT
"498803929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5185994 41.5034342, 26.5186064 41.5025959, 26.5181955 41.5025959)"
"498803930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5186064 41.5025959, 26.5186029 41.5018822)"
"498803931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5182057 41.5018841, 26.5186029 41.5018822, 26.5190488 41.5018802)"
"498803932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5177337 41.5010097, 26.5179517 41.5011433, 26.5181499 41.5012494, 26.5183329 41.5013201, 26.5185852 41.5013819, 26.5188436 41.5014058, 26.5190654 41.5014111)"
"498803933",,,,"30 Νεομαρτύρων Θράκης",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5203411 41.5013475, 26.5204433 41.5012388, 26.5206275 41.5007843, 26.5209151 41.5001538)"
"499992405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5209285 41.5018406, 26.5201877 41.5018386, 26.5190504 41.5018356)"
"500802601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5186064 41.5025959, 26.5190028 41.5025943, 26.5194046 41.5025927, 26.5197698 41.5025912, 26.5199694 41.5025904, 26.5201568 41.5025906)"
"500802603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5201546 41.5026465, 26.5202591 41.5026406, 26.5209114 41.5026444)"
"516128921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"basin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.5374488 41.4698179, 26.5374997 41.4699466, 26.5390849 41.4703848, 26.5391868 41.4703907, 26.5392699 41.4703466, 26.5405346 41.4687829, 26.5405548 41.4687277, 26.5405132 41.4686764, 26.5402651 41.4685116, 26.5398869 41.4683549, 26.539734 41.4683388, 26.5392619 41.4684855, 26.5387309 41.4687407, 26.5374917 41.469641, 26.5374488 41.4698179))"
"516128922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wastewater_plant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5446961 41.479836, 26.5449992 41.4799446, 26.5454847 41.4798862, 26.5458441 41.4795246, 26.5460774 41.4793377, 26.5460372 41.478349, 26.5449697 41.4784032, 26.5447739 41.478566, 26.5447926 41.4789318, 26.5446478 41.4790664, 26.5446961 41.479836)"
"539928326","68200",,,,,,,,,,,,,,,,,,,,,,,,,"Βασιλέως Κωνσταντίνου",,,,,,"81",,"Ορεστιάδα",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.5300749 41.5034385, 26.5302251 41.5034362, 26.5302216 41.5033087, 26.5300714 41.5033109, 26.5300749 41.5034385))"
"539928327","68200",,,,,,,,,,,,,,,,,,,,,,,,,"Αγίων Θεοδώρων",,,,,,"123",,"Ορεστιάδα",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.5314361 41.5039518, 26.5315888 41.5039492, 26.5315857 41.5038478, 26.5314329 41.5038506, 26.5314372 41.5039012, 26.5314361 41.5039518))"
"539928328","68200",,,,,,,,,,,,,,,,,,,,,,,,,"Κωνσταντινουπόλεως",,,,,,"221",,"Ορεστιάδα",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.5325433 41.504575, 26.5328477 41.5045707, 26.5328455 41.5044834, 26.5325409 41.5044877, 26.5325433 41.504575))"
"539928329","68200",,,,,,,,,,,,,,,,,,,,,,,,,"Κωνσταντινουπόλεως",,,,,,"246",,"Ορεστιάδα",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.532042 41.5039763, 26.5320379 41.5038577, 26.53229 41.5038528, 26.5322941 41.5039713, 26.532042 41.5039763))"
"541454389","68200",,,,,,,,,,,,,,,,,,,,,,,,,"Λοχαγού Διαμαντή",,,,,,"13",,"Ορεστιάδα",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((26.5333886 41.5011796, 26.5333987 41.5013203, 26.5335797 41.501313, 26.5335767 41.5012708, 26.5337314 41.5012646, 26.5337243 41.5011661, 26.5333886 41.5011796))"
"562181733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5484107 41.4912503, 26.5486616 41.4914824, 26.549492 41.4924185, 26.5504411 41.4935203, 26.5510421 41.4942963, 26.5513347 41.4948176, 26.5517223 41.4954752, 26.5521019 41.495955, 26.552608 41.4965236, 26.5549964 41.499201, 26.5560166 41.5003442, 26.5566335 41.5010372, 26.5568945 41.5013985, 26.5570843 41.5017124, 26.5573136 41.5022692, 26.5575034 41.5030865, 26.557543 41.5035426)"
"562182913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.557543 41.5035426, 26.5576062 41.5037677, 26.5577723 41.5041111, 26.5579463 41.5043836, 26.5583338 41.5048101, 26.5588716 41.5053253, 26.559354 41.5057518)"
"562182914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.559354 41.5057518, 26.5591484 41.5056748, 26.5589428 41.5055267, 26.5582389 41.504893, 26.5579068 41.5045139, 26.5577328 41.504271, 26.5576142 41.5040697, 26.5575667 41.5038861, 26.5576062 41.5037677)"
"562182915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5582389 41.504893, 26.5570289 41.5056689, 26.5567521 41.5058938, 26.5566256 41.5061012, 26.5565702 41.5063085, 26.5565386 41.5070132, 26.5564595 41.5073746, 26.5562381 41.5079076, 26.5560087 41.5083459, 26.5555105 41.5090329, 26.5550122 41.5096014, 26.5543874 41.5101107, 26.5539604 41.510472, 26.5534937 41.5108036, 26.5532407 41.5109161)"
"562182916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5523578 41.5097581, 26.5526238 41.5099094, 26.5529006 41.5101285, 26.5530193 41.5103121)"
"562182917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (26.5530193 41.5103121, 26.5531142 41.5105016)"
